,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
69,AAPL,1981-03-24,0.00166445656953,0.00164832776782,0.00167549068184,0.00165762209369,7039200,0.000128599225904,-0.001887,0.41119,0.033395,135.690002,137.399994,134.100006,134.669998,66400000.0,134.669998
70,AAPL,1981-03-25,0.00164112306622,0.00162522036921,0.0016440260681,0.00162649304029,1764000,0.000126184392727,-0.007547,0.409869,0.019055,134.669998,137.320007,133.919998,137.110001,56320000.0,137.110001
71,AAPL,1981-03-26,0.00160223389403,0.00158670803818,0.00161256151729,0.00159536404914,3068800,0.000123769239576,-0.007548,0.408359,0.00679,137.110001,138.380005,135.289993,136.270004,60370000.0,136.270004
72,AAPL,1981-03-27,0.00154778905297,0.00153279077475,0.00155749844323,0.00154088820569,3063200,0.000119543041536,-0.013208,0.406397,0.010192,136.270004,136.889999,133.910004,134.649994,46930000.0,134.649994
73,AAPL,1981-03-30,0.00154001128076,0.00154049324095,0.00155749844323,0.00154088820569,2475200,0.000119543041536,0.0,0.40451,0.012645,134.649994,135.869995,133.509995,134.279999,33500000.0,134.279999
74,AAPL,1981-03-31,0.00154001128076,0.00152508837016,0.00154176607343,0.00152532361673,3998400,0.000118335464961,-0.003774,0.401982,0.016796,134.679993,137.149994,134.679993,136.0,50980000.0,136.0
75,AAPL,1981-04-01,0.00151667771522,0.00150198090993,0.00152603370363,0.00150975902777,8517600,0.000117127888386,-0.003774,0.39968,0.018306,136.0,137.559998,135.039993,136.570007,54880000.0,136.570007
76,AAPL,1981-04-02,0.00164112306622,0.00163292289703,0.00165975837497,0.00164205756699,7851200,0.000127391649329,0.032077,0.397831,0.01245,136.570007,137.720001,135.160004,136.320007,52570000.0,136.320007
77,AAPL,1981-04-03,0.00164890096288,0.00164062530162,0.00166762459134,0.0016498398926,4121600,0.000127995437617,0.001887,0.395906,0.013205,136.320007,137.039993,134.669998,135.490005,48680000.0,135.490005
78,AAPL,1981-04-06,0.00162556739734,0.0016098154368,0.00163615985173,0.00161871071468,5700800,0.000125580604439,-0.007547,0.393868,0.00679,135.490005,135.610001,132.910004,133.929993,43190000.0,133.929993
