,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
70,ABBV,2013-04-15,0.0277623772941,0.0275483225752,0.0271320231154,0.0268290822257,7152500,0.0255690522079,-1.503961,34.936248,0.2535,1588.839966,1588.839966,1552.280029,1552.359985,4660130000.0,1552.359985
71,ABBV,2013-04-16,0.0269852631981,0.0272282165653,0.0269485664783,0.0274829776736,6998000,0.0261922374205,0.920607,35.038534,0.47448,1552.359985,1575.349976,1552.359985,1574.569946,3654700000.0,1574.569946
72,ABBV,2013-04-17,0.0272896332797,0.0271641960035,0.0271385738511,0.0273470201308,5046200,0.0260626651623,-0.191412,35.135186,0.096939,1574.569946,1574.569946,1543.689941,1552.01001,4250310000.0,1552.01001
73,ABBV,2013-04-18,0.0274385800239,0.0272986398875,0.0274465206754,0.0273988124322,5009000,0.0261120254424,0.072918,35.234741,0.069458,1552.030029,1554.380005,1536.030029,1541.609985,3890800000.0,1541.609985
74,ABBV,2013-04-19,0.027529242612,0.0272602290869,0.0276496354166,0.0274441311816,6493200,0.0261552161951,0.063804,35.336656,0.000292,1541.609985,1555.890015,1539.400024,1555.25,3569870000.0,1555.25
75,ABBV,2013-04-22,0.0278465652319,0.0287007061316,0.0280951745549,0.0286159625922,8531300,0.0272720116545,1.649798,35.484572,1.393685,1555.25,1565.550049,1548.189941,1562.5,2979880000.0,1562.5
76,ABBV,2013-04-23,0.0288891930893,0.0296546207608,0.0290910862252,0.0292245360537,9378100,0.0278520040836,0.8568,35.652695,1.978844,1562.5,1579.579956,1562.5,1578.780029,3565150000.0,1578.780029
77,ABBV,2013-04-24,0.0292324169005,0.0290272129814,0.0287896901366,0.0286936523392,5541300,0.0273460527515,-0.747422,35.813095,1.131158,1578.780029,1583.0,1575.800049,1578.790039,3598240000.0,1578.790039
78,ABBV,2013-04-25,0.0289798556774,0.0286750970106,0.0286717526507,0.0286418600378,5236900,0.0272966931483,-0.072917,35.979803,0.963446,1578.930054,1592.640015,1578.930054,1585.160034,3908580000.0,1585.160034
79,ABBV,2013-04-26,0.029109375233,0.0296482192808,0.0293204065301,0.0296777306686,10096800,0.0282839143187,1.458383,36.178388,2.171169,1585.160034,1585.780029,1577.560059,1582.23999,3198620000.0,1582.23999
80,ABBV,2013-04-29,0.0296792590761,0.0294049380731,0.0295169672595,0.0292828044969,6024700,0.0279075352448,-0.55601,36.342371,1.269704,1582.339966,1596.650024,1582.339966,1593.609985,2891200000.0,1593.609985
81,ABBV,2013-04-30,0.0291741333919,0.029597001679,0.0294907584197,0.0298136882114,6798600,0.0284134865769,0.747422,36.50306,1.68899,1593.579956,1597.569946,1586.5,1597.569946,3745070000.0,1597.569946
82,ABBV,2013-05-01,0.0296209755674,0.0295073719963,0.0298445695671,0.0294899782346,6398100,0.0281049797496,-0.455745,36.643616,0.931542,1597.550049,1597.550049,1581.280029,1582.699951,3530320000.0,1582.699951
83,ABBV,2013-05-02,0.0295821185998,0.0292448850681,0.0287372750778,0.0284800050494,9649400,0.0271424393962,-1.421923,36.748147,0.6426,1582.77002,1598.599976,1582.77002,1597.589966,3366950000.0,1597.589966
84,ABBV,2013-05-03,0.0286949147272,0.02866229213,0.0287176195945,0.0289267235225,4641200,0.0275681780733,0.628927,36.862186,0.222404,1597.599976,1618.459961,1597.599976,1614.420044,3603910000.0,1614.420044
85,ABBV,2013-05-06,0.029109375233,0.0287775309338,0.0289272850714,0.0288684557267,4085700,0.027512646912,-0.082034,36.980364,0.339986,1614.400024,1619.77002,1614.209961,1617.5,3062240000.0,1617.5
86,ABBV,2013-05-07,0.0288179570423,0.0288095408946,0.0291041876967,0.0290756301118,3745600,0.0277100914169,0.291677,37.124064,0.027345,1617.550049,1626.030029,1616.640015,1625.959961,3309580000.0,1625.959961
87,ABBV,2013-05-08,0.0291482289626,0.0288415508554,0.0284293275982,0.0281562950727,6973200,0.026833932569,-1.294315,37.246935,1.246007,1625.949951,1632.780029,1622.699951,1632.689941,3554700000.0,1632.689941
88,ABBV,2013-05-09,0.0280667473756,0.0284574249239,0.0283375996073,0.0286418600378,5046900,0.0272966931483,0.683618,37.389981,0.562389,1632.689941,1635.01001,1623.089966,1626.670044,3457400000.0,1626.670044
89,ABBV,2013-05-10,0.028630153978,0.0288159417344,0.028960044647,0.0291403708123,4455800,0.0277717914285,0.701844,37.543632,0.215109,1626.689941,1633.699951,1623.709961,1633.699951,3086470000.0,1633.699951
90,ABBV,2013-05-13,0.0290057601066,0.0286750970106,0.0289403865429,0.0288360853764,3738400,0.0274817965678,-0.428398,37.672639,0.150396,1632.099976,1636.0,1626.73999,1633.77002,2910600000.0,1633.77002
91,ABBV,2013-05-14,0.0285524432808,0.0291424511449,0.0288879714841,0.0293604935965,5760300,0.0279815763418,0.738305,37.808645,0.651713,1633.75,1651.099976,1633.75,1650.339966,3457790000.0,1650.339966
92,ABBV,2013-05-15,0.029608023029,0.030045150093,0.0297987058992,0.0298007398123,6702500,0.0284011461684,0.619814,37.970233,1.227775,1649.130005,1661.48999,1646.680054,1658.780029,3657440000.0,1658.780029
93,ABBV,2013-05-16,0.0298282051727,0.0300259450128,0.0301459630349,0.029917275404,4605300,0.0285122084909,0.164068,38.130948,1.189492,1658.069946,1660.51001,1648.599976,1650.469971,3513130000.0,1650.469971
94,ABBV,2013-05-17,0.0298087760413,0.0303076370211,0.0300411302964,0.0305387979119,5244800,0.0291045413285,0.87503,38.31368,1.837561,1652.449951,1667.469971,1652.449951,1667.469971,3440710000.0,1667.469971
95,ABBV,2013-05-20,0.0305146540902,0.0301795939769,0.0301852766222,0.0299496457542,3537800,0.0285430588351,-0.829456,38.482532,0.855886,1665.709961,1672.839966,1663.52002,1666.290039,3275080000.0,1666.290039
96,ABBV,2013-05-21,0.0299123911678,0.0300643558133,0.0302507957733,0.0301309252834,4708800,0.0287158245538,0.25522,38.650528,0.962533,1666.199951,1674.930054,1662.670044,1669.160034,3513560000.0,1669.160034
97,ABBV,2013-05-22,0.0300872416936,0.0307301769542,0.0300411302964,0.030273355731,5203500,0.0288515656624,0.200525,38.831566,0.865001,1669.390015,1687.180054,1648.859985,1655.349976,4361020000.0,1655.349976
98,ABBV,2013-05-23,0.02986705955,0.0300579549736,0.0301525163914,0.0301632956337,3306200,0.0287466742212,-0.154952,39.009504,0.495849,1651.619995,1655.5,1635.530029,1650.51001,3945510000.0,1650.51001
99,ABBV,2013-05-24,0.0299512474878,0.029757054684,0.0296873217698,0.0294187620398,4511700,0.028037107503,-1.048215,39.159434,0.59156,1646.670044,1649.780029,1636.880005,1649.599976,2758080000.0,1649.599976
100,ABBV,2013-05-28,0.0297181128057,0.0294753620355,0.0292876469546,0.0293863910421,6181800,0.0280062571588,-0.045574,39.291473,0.714611,1652.630005,1674.209961,1652.630005,1660.060059,3457400000.0,1660.060059
101,ABBV,2013-05-29,0.0290705182654,0.0289247790582,0.0286914107547,0.0284087882071,6908400,0.0270745678265,-1.376348,39.402127,1.95697,1656.569946,1656.569946,1640.050049,1648.359985,3587140000.0,1648.359985
102,ABBV,2013-05-30,0.02853949139,0.0288863656968,0.0288748673918,0.0288425582811,4852200,0.0274879654182,0.610696,39.521382,1.211373,1649.140015,1661.910034,1648.609985,1654.410034,3498620000.0,1654.410034
103,ABBV,2013-05-31,0.028669010298,0.0286110745282,0.0279641329767,0.0276383571676,9308800,0.0263403196145,-1.695372,39.594086,2.5859,1652.130005,1658.98999,1630.73999,1630.73999,4099600000.0,1630.73999
